,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
1084,1084,0.26247643465802,0.628625749524692,0.282627846085508,0.330263782660812,0.378189284763679,0.330263782660812,0.677070506986455,0.320506759950837,0.402273241848121,0.685510248582643,1
1085,1085,0.187248322147651,0.504411836396432,0.279789439041359,0.331528577448107,0.370990397756121,0.331528577448107,0.548637507361208,0.231540134253569,0.403997465244238,0.565580026166594,1
1086,1086,0.165801975718272,0.46243845366353,0.28216447349967,0.335108121048972,0.374065889331511,0.335108121048972,0.516034048931956,0.210551195991302,0.410134735933914,0.525730484081989,1
1087,1087,0.171729130533142,0.476917076975576,0.279844767474159,0.331840581968037,0.374232525056869,0.331840581968037,0.524117993468601,0.216034792474237,0.407007822642121,0.543174880069778,1
1088,1088,0.176472362566926,0.493589431092478,0.278362258100449,0.329518855322246,0.373884714918706,0.329518855322246,0.547995074682799,0.223314739529167,0.39898288236027,0.557184910597471,1
1089,1089,0.207080913958223,0.550528932871837,0.280742825551503,0.332838551352201,0.377571949727456,0.332838551352201,0.586487499330799,0.248841826604897,0.410267368502846,0.602921936327955,1
1090,1090,0.188560440389111,0.568761273338858,0.278150983872485,0.329283936938446,0.372033828170608,0.329283936938446,0.621553616360619,0.238441902240711,0.39919857775015,0.617259049280419,1
1091,1091,0.171879948721816,0.487934480573295,0.282705670544863,0.329727104096423,0.380436071154573,0.329727104096423,0.543444509877402,0.216412971542025,0.398717617222406,0.549443959877889,1
1092,1092,0.2043888092904,0.607468434651197,0.278694987124334,0.328507758110706,0.373378097579197,0.328507758110706,0.651373199850099,0.253096341117519,0.400251599964095,0.665776275621457,1
1093,1093,0.164791493854159,0.435284941256764,0.283249634942866,0.334162180598953,0.378874839794848,0.334162180598953,0.494244873922587,0.201285808830481,0.401699840439,0.53407108591365,1
1094,1094,0.136120956187316,0.399161507336811,0.291201118713489,0.338869857055145,0.390666833675179,0.338869857055145,0.42834198832914,0.188522265292616,0.400108249611815,0.349105974705626,1
1095,1095,0.183259181057236,0.524740408521425,0.27679266498906,0.328543131674028,0.36963718146295,0.328543131674028,0.572621660688474,0.228892880779049,0.399679538277893,0.576537287396424,1
1096,1096,0.182060176457281,0.53244284112514,0.276719430706586,0.328571629313141,0.36963718146295,0.328571629313141,0.583221799882221,0.228325612177366,0.399280300848179,0.583515045791539,1
1097,1097,0.169662921348315,0.473017111100278,0.285797723712179,0.338060830182054,0.377376236627203,0.338060830182054,0.525349322768885,0.214332986669188,0.413642130534563,0.535106846925425,1
1098,1098,0.175657944348088,0.495685662750451,0.279387518743906,0.330409487644987,0.374508760118367,0.330409487644987,0.542962685368596,0.217831143046232,0.40636341591832,0.550915830789359,1
1099,1099,0.176072694366941,0.47784331887096,0.277109309684499,0.328247296216976,0.36963718146295,0.328247296216976,0.527972589539055,0.22123475465633,0.396269943450296,0.542302660270388,1
1100,1100,0.196666918030314,0.575781211914396,0.276989688069264,0.328205994578943,0.370786856131859,0.328205994578943,0.639595267412602,0.249314550439633,0.40137696721564,0.646423898822503,1
1101,1101,0.196161677098258,0.531077853068786,0.282510174668826,0.335329755367977,0.373513419208514,0.335329755367977,0.58557738636972,0.247518199867637,0.40884726220923,0.591419537723506,1
1102,1102,0.191463690521077,0.517086725491152,0.276008382276312,0.327767874685824,0.370111366345846,0.327767874685824,0.57428127844103,0.229554694147679,0.396135971158445,0.621402093327519,1
1103,1103,0.188402081291004,0.508165553551406,0.279796797179483,0.332301107880156,0.370130378475585,0.332301107880156,0.552706247657798,0.231067410418833,0.400964332556741,0.575174443959878,1
1104,1104,0.189487972249453,0.536196558280115,0.275999145609275,0.327603489357238,0.36963718146295,0.327603489357238,0.593393650623695,0.239670984211024,0.396870139317786,0.607283035324902,1
1105,1105,0.179390694517759,0.519231706722566,0.27835026480757,0.33055091607797,0.371171572168926,0.33055091607797,0.570426682370577,0.225394724402004,0.404143495042355,0.568305713039686,1
1106,1106,0.139190106326823,0.358114366499293,0.275259333884833,0.326789239343177,0.369639418184096,0.326789239343177,0.433909738208684,0.187009549021462,0.396071664458357,0.369984736153511,1
1107,1107,0.169278334967197,0.470238385414128,0.277855309375025,0.328035772529478,0.373200278248111,0.328035772529478,0.522833128111783,0.214427531436135,0.396760282038469,0.533962058438726,1
1108,1108,0.181947062815776,0.498513138010042,0.279956624979829,0.332319604216811,0.370475951892602,0.332319604216811,0.545853632421436,0.226718351139264,0.401031318702666,0.564162668992586,1
1109,1109,0.172588794208582,0.520645444352362,0.279794383862922,0.330478737692854,0.376526282591823,0.330478737692854,0.562824562342738,0.218020232580127,0.397511866595751,0.545082860880942,1
1110,1110,0.162453811929719,0.45215229366743,0.277232665891769,0.328771555561908,0.370524041397235,0.328771555561908,0.498474222388779,0.205823957643944,0.398303642840588,0.504415612734409,1
1111,1111,0.17328255787648,0.482913274508848,0.280581786456869,0.333366451558738,0.36963718146295,0.333366451558738,0.541999036350982,0.221802023258013,0.40486560569543,0.553968600087222,1
1112,1112,0.256752884397858,0.58899234631697,0.276587412379812,0.327531876222438,0.370018542418298,0.327531876222438,0.627389046522833,0.299328732154675,0.399955521199106,0.64811382468382,1
1113,1113,0.16971570771435,0.498708136303807,0.285889957631358,0.338913410666461,0.381265894699642,0.338913410666461,0.554526473579956,0.220667486054647,0.405112114712435,0.539958569559529,1
1114,1114,0.178169067189503,0.504265587676108,0.278389484706804,0.330678242840269,0.371484713129329,0.330678242840269,0.551903206809786,0.224827455800321,0.404407420457301,0.559801569995639,1
1115,1115,0.200098031822638,0.574806220445571,0.277131839895824,0.328517692284693,0.36963718146295,0.328517692284693,0.614593929011189,0.245816394062589,0.401082228173569,0.613824683820323,1
1116,1116,0.176087776185808,0.480183298396139,0.276971015519119,0.328556249044124,0.369856380135232,0.328556249044124,0.534503988436212,0.22123475465633,0.396970618536674,0.556694286960314,1
1117,1117,0.194178417917201,0.522644176863452,0.283410280598491,0.336022542682974,0.373597296251479,0.336022542682974,0.563681139247283,0.237307365037345,0.412122884744977,0.575610553859573,1
1118,1118,0.231724605987482,0.571296251157802,0.278182482503892,0.328981719092363,0.373536904780544,0.328981719092363,0.634241661759195,0.29318332230311,0.41233590068902,0.653892280854775,1
1119,1119,0.183651308347787,0.507288061229464,0.282314517875038,0.333334271398477,0.380193386910261,0.333334271398477,0.555168906258365,0.229271059846837,0.397477033799869,0.568251199302224,1
1120,1120,0.180891335495061,0.591137327548384,0.277645949487647,0.32925192045279,0.372481172399756,0.32925192045279,0.645377161518283,0.229932873215468,0.404769145645298,0.627235063235935,1
1121,1121,0.18999321318151,0.544825232779213,0.278315149342696,0.329284183439555,0.374286206364366,0.329284183439555,0.589217838214037,0.234943745863666,0.400076096261771,0.588148713475796,1
1122,1122,0.172151421461428,0.471067128162629,0.278324465463369,0.328734062311917,0.372133362261593,0.328734062311917,0.522886664168317,0.217452963978444,0.403395929653829,0.538432184910597,1
1123,1123,0.179239876329085,0.537220299322381,0.277577953775041,0.326581259777347,0.373945106389641,0.326581259777347,0.580598533112051,0.225678358702846,0.39484045909625,0.564326210204972,1
1124,1124,0.1868561948571,0.539121532686589,0.278035450263872,0.329151560714855,0.371286763307932,0.329151560714855,0.586112746935061,0.234660111562825,0.400463276185219,0.587440034888792,1
1125,1125,0.177000226227283,0.542046507093063,0.279856783867716,0.330393148980366,0.377075397633102,0.330393148980366,0.591948177097275,0.225489269168951,0.400179254926496,0.577354993458352,1
1126,1126,0.175778598899027,0.48496075659338,0.279828564500945,0.330259657340466,0.373576047400595,0.330259657340466,0.535895925906098,0.220383851753805,0.403741578166804,0.549443959877889,1
1127,1127,0.182829349219516,0.497684395261541,0.282734757228687,0.333376886939266,0.379397114182378,0.333376886939266,0.550029444831094,0.229743783681573,0.407139115488135,0.564053641517662,1
1128,1128,0.16555312570696,0.496660654219276,0.283225137377775,0.333033179474435,0.380131877078753,0.333033179474435,0.541303067616039,0.207809397749835,0.400775431625231,0.53347143480157,1
1129,1129,0.209810723173215,0.659727977380198,0.275863508114496,0.327089760784225,0.370324973215264,0.327089760784225,0.696985920017132,0.259809019570767,0.39719837143282,0.660761011774967,1
1130,1130,0.171849785084081,0.481353288158729,0.281043124304799,0.33150921436846,0.374800652227886,0.33150921436846,0.529418063065475,0.217074784910655,0.400105570165978,0.540340165721762,1
1131,1131,0.173719930623633,0.458684736508556,0.277757153574128,0.329889910407992,0.370157219129334,0.329889910407992,0.511108731730821,0.208849390186253,0.403474973306021,0.555167902311382,1
1132,1132,0.164293793831536,0.460927216886852,0.283783380600704,0.33718669958483,0.381787050726599,0.33718669958483,0.513410782161786,0.212914815164981,0.419565045557278,0.52191452245966,1
1133,1133,0.258660734484579,0.546141471262126,0.27821298811696,0.330125587449306,0.373324416271699,0.330125587449306,0.609829219979656,0.330055781412499,0.395172710380039,0.619766681203663,1
1134,1134,0.177083176231053,0.490371959245357,0.276226274792417,0.327796373528131,0.36963718146295,0.327796373528131,0.539482841693881,0.219154769783492,0.398026320196457,0.568087658089839,1
1135,1135,0.199283613603801,0.547360210598157,0.278154015008191,0.328242121106819,0.37301686711416,0.328242121106819,0.607152417152953,0.252812706816678,0.400177915203578,0.622056258177061,1
1136,1136,0.157167634416711,0.469360893092185,0.278045329781852,0.328820219698572,0.373550325107419,0.328820219698572,0.527276620804112,0.205540323343103,0.396402576019228,0.512047535979067,1
1137,1137,0.155206997963954,0.413445132355092,0.275789286031671,0.327464738246404,0.370522923036662,0.327464738246404,0.464425290433107,0.199300368724591,0.398002205183924,0.477213257740951,1
1138,1138,0.183832290174195,0.494759420855068,0.285974241028483,0.336153951749456,0.374915843366892,0.336153951749456,0.542159644520585,0.232580126689988,0.415058217659424,0.553477976450065,1
1139,1139,0.168961616770983,0.464290937454297,0.283845979801729,0.329740147869877,0.376760019951553,0.329740147869877,0.516730017666899,0.2089439349532,0.397724882539793,0.53821412996075,1
1140,1140,0.174119598823618,0.486130746355969,0.278579525873157,0.329744591761778,0.373847809019802,0.329744591761778,0.538144440280529,0.219816583152123,0.40004126346589,0.547426951591801,1
1141,1141,0.156775507126159,0.458538487788232,0.301198108523147,0.352055806899656,0.401986879393759,0.352055806899656,0.500347984367472,0.193533137940815,0.418051158659366,0.506650675970345,1
1142,1142,0.181999849181811,0.522254180275923,0.278800931345732,0.330290791005565,0.373155543825196,0.330290791005565,0.567268055035066,0.228325612177366,0.402321471873187,0.563563017880506,1
1143,1143,0.171337003242591,0.47311461024716,0.276711715827324,0.327947243278234,0.372079680954096,0.327947243278234,0.525188714599283,0.216791150609814,0.395078929775744,0.539467945922372,1
1144,1144,0.174255335193424,0.493979427680008,0.278493471547474,0.327102785524621,0.374223578172286,0.327102785524621,0.545050591573425,0.220194762219911,0.400215427445296,0.550207152202355,1
1145,1145,0.179262499057386,0.5023643543119,0.278134851352041,0.329680083060929,0.372207174059403,0.329680083060929,0.549547620322287,0.225111090101163,0.406526862114378,0.559419973833406,1
1146,1146,0.210987105044868,0.512309267293911,0.281308692844814,0.334251969342796,0.377774372991145,0.334251969342796,0.568231704052679,0.266805332324856,0.419309158479843,0.586077191452246,1
1147,1147,0.174074353367016,0.494905669575391,0.278525970663772,0.330585453438402,0.373446317574142,0.330585453438402,0.54419401466888,0.216791150609814,0.395089647559092,0.554077627562146,1
1148,1148,0.186984390317472,0.53361283088773,0.278875688447675,0.33009285159967,0.372716028120058,0.33009285159967,0.588307725252958,0.234943745863666,0.401604720111787,0.583624073266463,1
1149,1149,0.209984164090189,0.617852093794179,0.275630892510319,0.327285977476343,0.36963718146295,0.327285977476343,0.676160394025376,0.265387160820649,0.397340382062182,0.656236371565635,1
1150,1150,0.211929718724078,0.539219031833471,0.280015448036696,0.328131808291041,0.374641845026539,0.328131808291041,0.597622999089887,0.271532570672213,0.396827268184394,0.606301788050589,1
1151,1151,0.176924817132946,0.509676790328085,0.279829279696096,0.330332772988598,0.374159831619632,0.330332772988598,0.559398254724557,0.223598373830008,0.405231350052182,0.566234191016136,1
1152,1152,0.210753336852424,0.593574806220446,0.27813277053843,0.329527473930002,0.372062905545503,0.329527473930002,0.626157717222549,0.254041788786991,0.399556283769391,0.635630178805059,1
1153,1153,0.189020435864565,0.57553746404719,0.278382409722285,0.328192662168405,0.374028983432606,0.328192662168405,0.633492156967718,0.238630991774605,0.395561230026406,0.604611862189272,1
1154,1154,0.161217102782596,0.453127285136255,0.286711719557954,0.332938811758086,0.383626753868968,0.332938811758086,0.501954066063494,0.205067599508367,0.402395156633705,0.514991277802006,1
1155,1155,0.184714576577935,0.495588163603568,0.280687494532855,0.332002648614775,0.375718826258212,0.332002648614775,0.539429305637347,0.222274747092748,0.403330283230822,0.574302224160488,1
1156,1156,0.168999321318151,0.476332082094282,0.279003868563338,0.329989812553108,0.374145292932185,0.329989812553108,0.526580652069169,0.214805710503924,0.399187859966802,0.534507195813345,1
1157,1157,0.185310308423196,0.498854385024131,0.27705657362001,0.328420984487427,0.371020593491589,0.328420984487427,0.548209218908935,0.232958305757776,0.394802946854532,0.556530745747928,1
1158,1158,0.169210466782294,0.477648320577195,0.27889755044559,0.331265578820065,0.372822272374481,0.331265578820065,0.528722094330532,0.215372979105606,0.401555150363802,0.530200610553859,1
1159,1159,0.187293567604253,0.517476722078682,0.278459458850655,0.327165496098149,0.374925908612047,0.327165496098149,0.57112265110552,0.237401909804292,0.395563909472243,0.580353249018753,1
1160,1160,0.178764799034764,0.493248184078389,0.280844359408314,0.332426978270358,0.376489376692918,0.332426978270358,0.539482841693881,0.223125649995273,0.40352990194568,0.554186655037069,1
1161,1161,0.264678380212654,0.682396529030371,0.276367159619846,0.326870589958194,0.37150819870136,0.326870589958194,0.733925799025644,0.324194005861775,0.393662842650883,0.752998255560401,1
1162,1162,0.175944498906568,0.535904060839468,0.283820794599611,0.333486497897923,0.378816685045059,0.333486497897923,0.579688420150972,0.223598373830008,0.405507332973394,0.555058874836459,1
1163,1163,0.205150441143202,0.582508653049286,0.278143851020535,0.32790093963639,0.372839047783074,0.32790093963639,0.620697039456074,0.248841826604897,0.398870345635116,0.6332860880942,1
1164,1164,0.284164090189277,0.641739384780383,0.276135920334643,0.327832733103966,0.36963718146295,0.327832733103966,0.682959473205204,0.344048406920677,0.397087174430584,0.690798081116441,1
1165,1165,0.207141241233693,0.512699263881441,0.276569222285318,0.327997389966533,0.369987228322258,0.327997389966533,0.556079019219444,0.250638177176893,0.398627855786866,0.572775839511557,1
1166,1166,0.169127516778524,0.467605908448301,0.282327559097487,0.333344203141853,0.379079499779683,0.333344203141853,0.519995717115477,0.214616620970029,0.409906983037768,0.534507195813345,1
1167,1167,0.168486539476661,0.455954760395846,0.284198590302443,0.332812163168581,0.379722557109083,0.332812163168581,0.509020825525992,0.208754845419306,0.40255190421517,0.536360662887048,1
1168,1168,0.1861398084609,0.549895188417101,0.280869379949485,0.332556106559602,0.372424136010539,0.332556106559602,0.600192729803523,0.234849201096719,0.404834792068304,0.601450065416485,1
1169,1169,0.264693462031521,0.534490323209672,0.285630629157956,0.330573752137479,0.384850240335687,0.330573752137479,0.588521869479094,0.335539377895433,0.398714937776569,0.596216746620148,1
1170,1170,0.168147198552145,0.482913274508848,0.277749634875376,0.329132730714247,0.372315655034971,0.329132730714247,0.536591894641041,0.214805710503924,0.399114175206284,0.527911033580462,1
1171,1171,0.177120880778222,0.475454589772339,0.278021657432778,0.328795066467261,0.37396411851938,0.328795066467261,0.531505969270304,0.226718351139264,0.411548143612938,0.548680767553423,1
1172,1172,0.188741422215519,0.529225369278019,0.27694840146946,0.328624752547157,0.371979028502538,0.328624752547157,0.572246908292735,0.232863760990829,0.398897140093486,0.580625817706062,1
1173,1173,0.164090189276827,0.485740749768439,0.278779646990431,0.32948895308063,0.375600280037487,0.32948895308063,0.540500026768028,0.211780277961615,0.400681651020936,0.523604448320977,1
1174,1174,0.163147575597617,0.444011114902745,0.295911725163834,0.34838204568277,0.402843543592577,0.34838204568277,0.485464960650998,0.205918502410892,0.394995866954796,0.501144788486699,1
1175,1175,0.203242591056481,0.514307999805002,0.276440182821774,0.328199758244606,0.369756846044247,0.328199758244606,0.567856951656941,0.253285430651413,0.396762961484306,0.584169210641082,1
1176,1176,0.191742704170123,0.516452981036416,0.280716226810079,0.333500088663847,0.371582010499169,0.333500088663847,0.565340756999839,0.238063723172922,0.406505426547681,0.578390754470126,1
1177,1177,0.18380212653646,0.480865792424316,0.29624327867865,0.352267847782432,0.396270938505826,0.352267847782432,0.530649392365758,0.229460149380732,0.440727308777999,0.547972088966419,1
1178,1178,0.178734635397029,0.497830643981865,0.276522787739348,0.326779301648438,0.36963718146295,0.326779301648438,0.547780930456663,0.224732911033374,0.395991281083246,0.562908853030964,1
1179,1179,0.16774753035216,0.469702140106274,0.278885737335358,0.329809064108438,0.375629357412382,0.329809064108438,0.520959366133091,0.209794837855725,0.39840010289072,0.532762756214566,1
1180,1180,0.247334288515195,0.604982206405694,0.279512075683832,0.329499478571421,0.372956475643225,0.329499478571421,0.636168959794422,0.290346979294696,0.406788108083486,0.653020061055386,1
1181,1181,0.165568207525828,0.452201043240872,0.277552972160465,0.32823722173778,0.372217239304559,0.32823722173778,0.505219765512072,0.211213009359932,0.395877404635173,0.517444395987789,1
1182,1182,0.16832063946912,0.465070930629357,0.280925165733392,0.331918366432459,0.373162253988633,0.331918366432459,0.515498688366615,0.213292994232769,0.398144215813285,0.531290885303096,1
1183,1183,0.18240705829123,0.521961682835275,0.280481284683873,0.331359419198785,0.374075954576667,0.331359419198785,0.572086300123133,0.227758343575683,0.402675158723673,0.569559529001308,1
1184,1184,0.181336249151648,0.508019304831083,0.278460928385793,0.330170895267366,0.36963718146295,0.330170895267366,0.557363884576262,0.233809208660301,0.402208935148033,0.557293938072394,1
1185,1185,0.175718271623558,0.480378296689904,0.282755065509232,0.33468905700949,0.381892176620449,0.33468905700949,0.533754483644735,0.222936560461378,0.412082693057422,0.548680767553423,1
1186,1186,0.2218988009954,0.550723931165602,0.279027258995517,0.328712447832319,0.372825627456199,0.328712447832319,0.598693720220569,0.269830764867165,0.398539434074245,0.612679895333624,1
1187,1187,0.169957016816228,0.474528347876956,0.278243707641119,0.329444259601541,0.372264210448619,0.329444259601541,0.524117993468601,0.215278434338659,0.399663461602871,0.534398168338421,1
1188,1188,0.167483598521982,0.479403305221079,0.281774602762079,0.329168406101324,0.380204570515989,0.329168406101324,0.531827185609508,0.211969367495509,0.39665176448207,0.533634976013955,1
1189,1189,0.257190257145012,0.643299371130503,0.277275817079395,0.328868760108249,0.36963718146295,0.328868760108249,0.665774399057765,0.299706911222464,0.399750543592574,0.676188399476668,1
1190,1190,0.170469798657718,0.472480865792424,0.277565267785869,0.328982550894312,0.37019859847053,0.328982550894312,0.527276620804112,0.217642053512338,0.402834585750975,0.53701482773659,1
1191,1191,0.186411281200513,0.492126943889241,0.314710080869239,0.374994824381111,0.388200848612003,0.374994824381111,0.542373788746721,0.232107402855252,0.468276031151237,0.558820322721326,1
1192,1192,0.186516853932584,0.515282991273826,0.275960649033086,0.327544497327967,0.36963718146295,0.327544497327967,0.564109427699556,0.232769216223882,0.404584263882544,0.581334496293066,1
1193,1193,0.179277580876254,0.499146882464778,0.281341515688055,0.331057055322234,0.378367104094765,0.331057055322234,0.543337437764334,0.223409284296114,0.401591322882601,0.554568251199302,1
1194,1194,0.22751677852349,0.599522254180276,0.278863694189237,0.329851718143323,0.373803074596887,0.329851718143323,0.638363938112319,0.273328921244209,0.402632287590281,0.640754470126472,1
1195,1195,0.177030389865018,0.496709403792717,0.280822503600561,0.333063312704856,0.375603635119206,0.333063312704856,0.551742598640184,0.236456462134821,0.39881273754962,0.565961622328827,1
1196,1196,0.212608400573109,0.516452981036416,0.280459933625611,0.332387569141648,0.370669428271708,0.332387569141648,0.566946838695862,0.262078093977498,0.405227330883427,0.583460532054078,1
1197,1197,0.172618957846316,0.484375761712085,0.279411804262891,0.331442158419493,0.375561137417437,0.331442158419493,0.534771668718882,0.218965680249598,0.408338167500198,0.546772786742259,1
1198,1198,0.171985521453887,0.487495734412324,0.278039074378716,0.327969855729598,0.372390585193353,0.327969855729598,0.539804058033085,0.217169329677602,0.401809697718318,0.544973833406018,1
1199,1199,0.195731845260538,0.60800467995905,0.277948101751285,0.330061414156636,0.372131125540448,0.330061414156636,0.653193425772258,0.243169140588068,0.404175648392399,0.659779764500654,1
1200,1200,0.149091320413242,0.249305318578462,0.27603932059888,0.327519214620184,0.370217610600269,0.327519214620184,0.259382193907597,0.187671362390092,0.396287359848236,0.259376362843437,1
1201,1201,0.160063343639243,0.425876273582606,0.276058647434572,0.327843607674114,0.36963718146295,0.327843607674114,0.471224369612934,0.203838517538054,0.397913783471302,0.468491059747056,1
1202,1202,0.166895407586155,0.495051918295715,0.281563770092372,0.327480320498395,0.380279500674371,0.327480320498395,0.560254831629102,0.214143897135294,0.395111083125788,0.541866550370693,1
1203,1203,0.200776713671669,0.533515331740847,0.280752450214703,0.333224595895387,0.37210092980498,0.333224595895387,0.573585309706087,0.244681856859223,0.407811656393225,0.587112952464021,1
1204,1204,0.172189126008597,0.470969629015746,0.277858971827868,0.329591979998362,0.371918637031603,0.329591979998362,0.522351303602977,0.216318426775078,0.401071510390221,0.543610989969472,1
1205,1205,0.174783198853782,0.516062984448886,0.277918160547377,0.33002697883342,0.371621153119219,0.33002697883342,0.560254831629102,0.220856575588541,0.400009110115846,0.545518970780637,1
1206,1206,0.178206771736671,0.505874323599668,0.279110823236052,0.330020694282541,0.375580149547176,0.330020694282541,0.55982654317683,0.225394724402004,0.400401648930968,0.570704317488007,1
1207,1207,0.186991931226906,0.496221908058304,0.280314317841416,0.330927112778276,0.372741750413234,0.330927112778276,0.546442529043311,0.233336484825565,0.400819642481542,0.558329699084169,1
1208,1208,0.175597617072619,0.485984497635646,0.284693424398559,0.338258491698848,0.374905778121736,0.338258491698848,0.531238288987633,0.21858750118181,0.406956913171218,0.546718273004797,1
1209,1209,0.153397179699872,0.42446253595281,0.28167127887715,0.330838136561071,0.377329265483143,0.330838136561071,0.473098131591627,0.193911317008604,0.402770279050887,0.489587876144788,1
1210,1210,0.176012367091471,0.522254180275923,0.275890675676232,0.327025045368382,0.370695150564884,0.327025045368382,0.580759141281653,0.225016545334216,0.393945524186688,0.567051897078064,1
1211,1211,0.205896991177136,0.593672305367328,0.277140351606302,0.329109335226582,0.370033081105745,0.329109335226582,0.660742009743562,0.262928996880023,0.397364497074715,0.664304404709987,1
1212,1212,0.196372822562401,0.566226295519914,0.276871263879975,0.328668365785158,0.370851721045086,0.328668365785158,0.609240323357781,0.243547319655857,0.398747091126613,0.613116005233319,1
1213,1213,0.170326521378478,0.473845853848779,0.279343060195443,0.331830249020405,0.370754423675246,0.331830249020405,0.526420043899566,0.215845702940342,0.405150966677072,0.535488443087658,1
1214,1214,0.176494985295227,0.49685565251304,0.277464127553242,0.329416943635096,0.36963718146295,0.329416943635096,0.551314310187912,0.22388200813085,0.399300396691956,0.565961622328827,1
1215,1215,0.17715858532539,0.502218105591576,0.276061581300087,0.326757548325229,0.37009347257668,0.326757548325229,0.549547620322287,0.222936560461378,0.396710712290484,0.559910597470563,1
1216,1216,0.186547017570319,0.563350070686881,0.275359340623453,0.326989739967147,0.36963718146295,0.326989739967147,0.611595909845281,0.231918313321358,0.395885442972684,0.591474051460968,1
1217,1217,0.203544227433829,0.571832496465656,0.275994333618265,0.327734857450561,0.36963718146295,0.327734857450561,0.634669950211467,0.258012668998771,0.396277981787807,0.642389882250327,1
1218,1218,0.184149008370409,0.49919563203822,0.277422827184295,0.329396578756075,0.369835131284348,0.329396578756075,0.5505112693399,0.231918313321358,0.403779090408522,0.562745311818578,1
1219,1219,0.183975567453435,0.59177107200312,0.276367309969352,0.328123490691455,0.36963718146295,0.328123490691455,0.632528507950104,0.229932873215468,0.397939238206754,0.650894025294374,1
1220,1220,0.17387828972174,0.486179495929411,0.279804311321588,0.329609621866206,0.373693475260746,0.329609621866206,0.540178810428824,0.220762030821594,0.396749564255121,0.550588748364588,1
1221,1221,0.172536007842546,0.509140545020231,0.277121752894998,0.328438181747245,0.371352746581731,0.328438181747245,0.553616360618877,0.218209322114021,0.397719523648119,0.539140863497601,1
1222,1222,0.179247417238519,0.525569151269926,0.284328280328178,0.337940996065095,0.36963718146295,0.337940996065095,0.630708282027946,0.24146733478302,0.420510889937743,0.635793720017444,1
1223,1223,0.170198325918106,0.472188368351777,0.287313571954504,0.340460690339325,0.382743249016402,0.340460690339325,0.504470260720595,0.208565755885412,0.408457402839945,0.517335368512865,1
1224,1224,0.1664127893824,0.458294739921026,0.281084273477722,0.331661614248805,0.37450204995493,0.331661614248805,0.510145082713207,0.211118464592985,0.408338167500198,0.525348887919756,1
1225,1225,0.146316265741648,0.436893677180325,0.133502904798771,0.15381128977072,0.187124091052444,0.15381128977072,0.479522458375716,0.188616810059563,0.390443488477713,0.453717836894897,1
1226,1226,0.176283839831084,0.540584019889826,0.279256011449374,0.328226498761857,0.376399907847089,0.328226498761857,0.605171583061192,0.225489269168951,0.395707259824523,0.563181421718273,1
1227,1227,0.133956715179851,0.324477160824843,0.28191463781786,0.332978086306848,0.377835882822653,0.332978086306848,0.344236843514107,0.16318426775078,0.395921615491484,0.351504579153947,1
1228,1228,0.175605157982053,0.487105737824794,0.285367282171756,0.335035556124017,0.38040363869796,0.335035556124017,0.536163606188768,0.220100217452964,0.408469460346211,0.547645006541648,1
1229,1229,0.192338436015383,0.535172817237849,0.277111739111353,0.328919946904291,0.370291422398078,0.328919946904291,0.589753198779378,0.242034603384703,0.399400875910844,0.602540340165722,1
1230,1230,0.172166503280296,0.502900599619753,0.277971241647249,0.328778085927511,0.373598414612052,0.328778085927511,0.559130574441887,0.218492956414862,0.400465955631056,0.547045355429568,1
1231,1231,0.186313249377875,0.528591624823283,0.278707422120966,0.327041546730518,0.3751999069524,0.327041546730518,0.571765083783928,0.242601871986386,0.395498263049236,0.563017880505888,1
1232,1232,0.181856571902571,0.513528006629942,0.276045308284134,0.327795571402247,0.369708756539613,0.327795571402247,0.557738636972001,0.225111090101163,0.399284320016934,0.573539031836023,1
1233,1233,0.169316039514365,0.486520742943499,0.277995152912758,0.328412100313204,0.374031220153752,0.328412100313204,0.539911130146153,0.213198449465822,0.396827268184394,0.534997819450502,1
1234,1234,0.181698212804464,0.467654658021742,0.275566676499891,0.327235397654763,0.36963718146295,0.327235397654763,0.510626907222014,0.212063912262456,0.395448693301251,0.559201918883559,1
1235,1235,0.191795490536159,0.525032905962073,0.277078267762696,0.328152270128027,0.3710407239819,0.328152270128027,0.578671235076824,0.241372790016073,0.395348214082363,0.593709114696904,1
1236,1236,0.197986577181208,0.578072441866134,0.276617329782019,0.328525770077445,0.36963718146295,0.328525770077445,0.636650784303228,0.26236172827834,0.399603174071539,0.599869167030092,1
1237,1237,0.170326521378478,0.485009506166821,0.279082172045979,0.331185267432602,0.375161882692923,0.331185267432602,0.543872798329675,0.219816583152123,0.408367641404405,0.555494984736153,1
1238,1238,0.193703340622879,0.569785014381124,0.286087156079637,0.335236330551076,0.385649868145288,0.335236330551076,0.632153755554366,0.245154580693959,0.402033431445708,0.599433057130397,1
1239,1239,0.192217781464445,0.512114269000146,0.27804182621644,0.328240291688408,0.372320128477263,0.328240291688408,0.559612398950693,0.231067410418833,0.400116287949326,0.592237243785434,1
1240,1240,0.179767739989443,0.508750548432701,0.27539338396025,0.326878294518904,0.37018294142251,0.326878294518904,0.55575780288024,0.225016545334216,0.396537888033997,0.567651548190144,1
